"logFC","logCPM","PValue","FDR"
"ZBTB10",-0.00666437520597584,3.61219668752907,0.999999999999997,1
"CMC1",0.0253691035822599,4.39327577774547,0.999999999999997,1
"FNBP4",0.0240143022460861,4.39230546989154,0.999999999999997,1
"SLK",-0.0219197212436058,4.38667047150759,0.999999999999997,1
"C1D",0.0148206245270838,4.3884696585961,0.999999999999997,1
"ENOPH1",0.00771048719285925,4.38866020384764,0.999999999999997,1
"PIGG",0.0482493744126594,3.80346473232582,0.999999999999997,1
"GABPB1",-0.046058884628005,3.80291288453557,0.999999999999997,1
"HS6ST2",-0.0407139404027927,3.79536288838366,0.999999999999997,1
"SSFA2",-0.0383469051924007,3.80378185646897,0.999999999999997,1
"MCFD2",-0.0363779472176669,3.8024947998198,0.999999999999997,1
"CCDC99",0.0255304472832696,4.22939882527261,0.999999999999997,1
"OXSM",0.0219342276456007,3.79750105061932,0.999999999999997,1
"MRPS11",-0.0181063929802282,4.23789249392311,0.999999999999997,1
"SETD7",-0.0179949320398885,4.2286480976982,0.999999999999997,1
"MLLT1",0.0161388220654498,3.79942933268755,0.999999999999997,1
"FUBP3",-0.0160851124576809,4.2308857935603,0.999999999999997,1
"MAP7D1",-0.0157427498189258,4.23279357469961,0.999999999999997,1
"C9orf72",-0.0146562279817535,3.80308872625338,0.999999999999997,1
"ETV5",0.0125557280995069,4.23157377191146,0.999999999999997,1
"SCAF8",-0.00314752277257976,4.22947315881594,0.999999999999997,1
"ELP2",0.023760153917287,4.66295590438822,0.999999999999997,1
"DDI2",-0.07274571674194,3.49136185375288,0.999999999999997,1
"C5orf45",-0.0695296805414349,3.49066885494756,0.999999999999997,1
"RRAS2",-0.0675848600974886,3.49627145049192,0.999999999999997,1
"LZTR1",-0.0596884957411639,3.49510150929537,0.999999999999997,1
"MGA",-0.0596599318437501,3.49117821117537,0.999999999999997,1
"GALK2",-0.0554035877840677,3.49133654279417,0.999999999999997,1
"ERC1",0.0503557082459414,3.49657932027823,0.999999999999997,1
"ZNF586",-0.0489948863146748,3.49869431750376,0.999999999999997,1
"LENG8",-0.0475290613411707,3.48902476792793,0.999999999999997,1
"KIAA1267",0.0463130873015304,3.48426695022113,0.999999999999997,1
"PACRGL",0.0453328846916622,3.48768305928221,0.999999999999997,1
"SLC9A7",-0.0441961137050452,3.49761870836618,0.999999999999997,1
"C10orf35",0.0407001246622634,3.48564168260174,0.999999999999997,1
"MIER1",-0.0392723372521579,3.4800837317002,0.999999999999997,1
"DHX34",-0.0386951640730553,3.48191128916372,0.999999999999997,1
"ZNF267",0.0358086969882763,3.50764664208856,0.999999999999997,1
"DSCR3",0.0310847891843565,3.49581185068895,0.999999999999997,1
"ZNF317",0.0305517414942094,3.49682020182355,0.999999999999997,1
"COG5",0.0260898577181854,3.4908810802458,0.999999999999997,1
"SERF2-C15ORF63",0.0260805807444023,3.50432773404169,0.999999999999997,1
"BCOR",0.0258000733116671,3.50094183074421,0.999999999999997,1
"C16orf48",0.0229106787253401,3.49453702449239,0.999999999999997,1
"LLGL2",0.0170786857447223,3.50012766381596,0.999999999999997,1
"LOC387647",-0.0976648832668708,3.10743788112036,0.999999999999998,1
"ZNF616",0.0950016114329353,3.10140610074529,0.999999999999998,1
"AGAP1",0.0880419982180622,3.09682335988729,0.999999999999998,1
"HECTD3",-0.0802563623002813,3.10744743901742,0.999999999999998,1
"ZNF558",-0.0776777329260967,3.10265925751297,0.999999999999998,1
"MAGOHB",-0.0706598792637052,3.09221043423805,0.999999999999998,1
"ASCC2",0.0703784355238355,3.12022742760535,0.999999999999998,1
"ZNF124",0.0690761107215477,3.1136630698218,0.999999999999998,1
"ZFYVE19",0.0684889263112423,3.11834224920967,0.999999999999998,1
"KLHL20",-0.0613385598063111,3.10475438396407,0.999999999999998,1
"SNRK",-0.0590242354448978,3.10728909740176,0.999999999999998,1
"ZNF266",0.057162205361738,3.11829626967102,0.999999999999998,1
"LYN",0.0530122989628054,3.75131569054665,0.999999999999998,1
"ATXN1L",0.0509840387197907,3.08999119221061,0.999999999999998,1
"SHROOM1",-0.0474470030607219,3.11292769293181,0.999999999999998,1
"MED26",0.0472900750801428,3.10395789224242,0.999999999999998,1
"DDX54",-0.045168568983995,3.74277437615345,0.999999999999998,1
"IMMP2L",-0.0443688791687806,3.09506022992242,0.999999999999998,1
"CDC40",-0.0429456445878384,3.74192403881628,0.999999999999998,1
"MINPP1",-0.0415727775634108,3.74959049187032,0.999999999999998,1
"TRIP10",-0.0357771988347027,3.74369668136396,0.999999999999998,1
"PTEN",0.0306525121282079,3.75660725701709,0.999999999999998,1
"OVCA2",0.0293086664876817,3.10765168281537,0.999999999999998,1
"POP7",-0.0267532560119019,4.26997655365783,0.999999999999998,1
"CUTC",0.0264501510605896,3.74758384228175,0.999999999999998,1
"METTL23",0.0251496045045437,4.08551104064177,0.999999999999998,1
"HDGFRP2",-0.0244495230068857,4.09833702205843,0.999999999999998,1
"TWF2",0.0234326475119329,3.74233717361761,0.999999999999998,1
"HOXB5",-0.0224643721550445,3.75694440023193,0.999999999999998,1
"RAB35",-0.0216066880047146,4.10025627924426,0.999999999999998,1
"ZNF589",-0.0204041522277452,3.09919887768313,0.999999999999998,1
"C6orf142",-0.0200283946658843,3.74760219417673,0.999999999999998,1
"ITGB3BP",-0.0198028530774865,4.26795752030681,0.999999999999998,1
"XPC",-0.0186337304386571,3.10794863827114,0.999999999999998,1
"GORASP1",-0.0182868220576304,3.74621337393137,0.999999999999998,1
"ZNF140",0.0169184451234092,3.09858670025175,0.999999999999998,1
"ATG12",0.0167035040045288,4.26335639337902,0.999999999999998,1
"TUBGCP5",-0.0100459829619359,3.75193985380258,0.999999999999998,1
"PLA2G16",0.00964198687518835,4.09146519461327,0.999999999999998,1
"CIZ1",-0.00962155961727685,4.09084763539041,0.999999999999998,1
"ABCF3",0.00909685317805264,4.09894000467613,0.999999999999998,1
"XPR1",0.00867962984737417,4.09125508936331,0.999999999999998,1
"RSRC1",0.00830979761865146,3.10575321252363,0.999999999999998,1
"ZGPAT",0.0762044028702502,3.39766105081581,0.999999999999998,1
"SRFBP1",-0.0728539228464723,3.39212702673141,0.999999999999998,1
"FAM104A",0.0706362641378506,3.39095799517714,0.999999999999998,1
"C17orf70",-0.0696384226786787,3.40315921651141,0.999999999999998,1
"MTHFS",0.0677296537267525,3.404043648043,0.999999999999998,1
"USP36",0.062010131772988,3.38815992891377,0.999999999999998,1
"SCAF4",-0.0578723459367952,3.39017241649759,0.999999999999998,1
"APPBP2",0.0577867315659104,3.39506182617108,0.999999999999998,1
"PPARG",-0.0562049240793714,3.40768846918444,0.999999999999998,1
"CHST3",-0.0525588821269998,3.66626959495622,0.999999999999998,1
"SVIP",-0.0516511432112582,3.38558519320305,0.999999999999998,1
"MGC72080",-0.0512513953885935,3.40299673062262,0.999999999999998,1
"PRDM4",0.0505044322576229,3.39794126025446,0.999999999999998,1
"UBE2F",0.0449727163971514,3.66137438499723,0.999999999999998,1
"MAP3K14",-0.041925671364654,3.40766492183865,0.999999999999998,1
"NR1H2",0.041184200101466,3.67932794709748,0.999999999999998,1
"CA11",0.0394267442412995,3.39854734566232,0.999999999999998,1
"C14orf179",-0.0372348612516874,3.67588434082093,0.999999999999998,1
"PPIL2",-0.0359806714749812,3.39421079873587,0.999999999999998,1
"TTC14",0.0343646522033101,3.6798957615375,0.999999999999998,1
"COIL",0.034280479540369,3.38970419876953,0.999999999999998,1
"PHRF1",0.032012721914505,3.67819879030834,0.999999999999998,1
"SKI",-0.0319543441118053,3.65928406336597,0.999999999999998,1
"RRP8",-0.0313728123515781,3.66260474927072,0.999999999999998,1
"PCYOX1",0.0301210377896967,3.67960126023306,0.999999999999998,1
"POLQ",-0.02840423161959,3.40337001575178,0.999999999999998,1
"ZDHHC7",-0.0268483910708467,3.39820277873526,0.999999999999998,1
"FRMD8",-0.0253308079341156,3.6593144154659,0.999999999999998,1
"PLEKHA3",-0.0245537899993351,3.66707072720752,0.999999999999998,1
"GAK",0.0224196689890611,3.67773955799513,0.999999999999998,1
"PPP1R7",-0.0185431990145639,4.60709259348557,0.999999999999998,1
"ANKRD11",-0.0177715444333268,3.66910787902509,0.999999999999998,1
"RNFT1",-0.0091909677172106,3.39887776211771,0.999999999999998,1
"LOC407835",-0.0599069516434975,3.58878006779218,0.999999999999998,1
"C1orf103",0.0410240367898389,3.58737828829542,0.999999999999998,1
"KIAA1731",0.0381043762668099,3.570709450984,0.999999999999998,1
"SCPEP1",-0.0360748362515114,3.57866747959452,0.999999999999998,1
"BPTF",0.0324945015322672,3.58230625650566,0.999999999999998,1
"ABCA3",0.0321333260377018,3.58289595649708,0.999999999999998,1
"BICD2",-0.0269989425775265,3.59089756476165,0.999999999999998,1
"MAN1A2",-0.0239480275050467,3.58814113627153,0.999999999999998,1
"CBARA1",-0.0224847937721909,3.5826516676615,0.999999999999998,1
"RNF25",0.017477209161853,3.5853937475675,0.999999999999998,1
"TRIP4",0.0172478071573655,3.58558659536422,0.999999999999998,1
"GTF2F1",0.0116709232128349,4.57836396024419,0.999999999999998,1
"TAF6",-0.00594731230004461,3.58629550285431,0.999999999999998,1
"GNA13",-0.0428543409302168,4.07405330256311,0.999999999999998,1
"SNAPC2",-0.042430362627046,4.0735342872683,0.999999999999998,1
"ROBO1",-0.0284270224652078,4.06369737573121,0.999999999999998,1
"SELK",0.0283262316723769,4.62175467163438,0.999999999999998,1
"DHX16",0.0245861399052444,4.62227595385219,0.999999999999998,1
"CLUAP1",-0.0221534340423953,4.08190257227405,0.999999999999998,1
"MARCH5",-0.0158386214690095,4.07040143130897,0.999999999999998,1
"TRUB1",0.0130803556903189,4.07498837144355,0.999999999999998,1
"ETFB",-0.0164134659389139,4.67686571309721,0.999999999999998,1
"AP3D1",-0.0114555048665126,4.74081248664562,0.999999999999998,1
"TMEM43",0.0398347433488654,4.15453931999055,0.999999999999998,1
"PTS",-0.032669565687767,4.43769308217573,0.999999999999998,1
"SREBF1",-0.0305136427252547,4.4389361059291,0.999999999999998,1
"TMEM161A",0.0232623542742603,4.14815481588129,0.999999999999998,1
"TMEM170A",-0.00978628771275524,4.15138354136725,0.999999999999998,1
"IRF2BP2",0.0215661257067873,4.42016534026546,0.999999999999998,1
"HSDL2",-0.0171695811272633,4.65217921415044,0.999999999999998,1
"ASH2L",-0.0533414255632603,3.87366707686471,0.999999999999998,1
"STRBP",0.0450931342517068,3.87250679658312,0.999999999999998,1
"NBPF15",0.0414135112484593,3.87563935873232,0.999999999999998,1
"LDOC1L",0.0394208046391771,3.87089447303624,0.999999999999998,1
"GON4L",0.0370423536645524,3.88003463611282,0.999999999999998,1
"SART3",0.0356135993560117,3.87232800462913,0.999999999999998,1
"GNA11",0.0325990790124842,3.86692339581692,0.999999999999998,1
"CSNK1G2",0.0298210247423022,3.87015655626055,0.999999999999998,1
"GSK3B",0.0296083626746785,3.88127651943996,0.999999999999998,1
"TRMT1",-0.0286827461935805,4.51696269602353,0.999999999999998,1
"CREB3",0.0263766031667757,3.876100817683,0.999999999999998,1
"TRPM7",-0.0245160797384922,4.51356562409418,0.999999999999998,1
"DCTN1",0.0198450123986621,4.5227215635988,0.999999999999998,1
"KAT5",-0.0180008782321615,3.87592408132893,0.999999999999998,1
"NADK",-0.0106488650072533,4.51933319139348,0.999999999999998,1
"PRKACA",0.00644130652949435,4.61987882636075,0.999999999999998,1
"ANKHD1",0.0262671366179179,4.40982275700386,0.999999999999999,1
"PHIP",-0.0276870601025134,4.13011384780342,0.999999999999999,1
"JKAMP",0.0224597767093735,4.12705346040391,0.999999999999999,1
"PHF13",-0.0131175894356622,4.13530072477463,0.999999999999999,1
"MKI67",-0.0233389225167826,4.65964742197588,0.999999999999999,1
"CLCN3",0.0147907642975675,4.53075006192563,0.999999999999999,1
"SDHC",-0.013613166199944,4.81657036786151,0.999999999999999,1
"ACTR10",-0.0407532281482504,4.19370801756233,0.999999999999999,1
"MARVELD1",-0.0247716997868206,4.19260511557811,0.999999999999999,1
"PLIN3",0.0238520437045566,4.19303527890849,0.999999999999999,1
"PRPF3",-0.0154300478725478,4.19353475611283,0.999999999999999,1
"ACBD3",0.0123066642620171,4.19487438107291,0.999999999999999,1
"TMED10",0.0076904638576173,5.25213916644396,0.999999999999999,1
"ING4",0.0293297271119408,2.93628587871661,0.999999999999999,1
"TMEM203",-0.0170785984608912,4.48747500361305,0.999999999999999,1
"TMEM141",0.0135709934856009,4.6497622294385,0.999999999999999,1
"CCNL2",-0.012237859214409,5.03018690255755,0.999999999999999,1
"PTRH2",0.00726022144773583,4.47259294748617,0.999999999999999,1
"POLR2L",0.0046504225010388,6.03221935291728,0.999999999999999,1
"CHDH",-0.206250620582196,2.57111366141447,0.999999999999999,1
"C2orf42",-0.184522085679545,2.57386897121628,0.999999999999999,1
"MAP3K5",-0.177493940027032,2.56187929275567,0.999999999999999,1
"ELOVL7",0.166449724279894,2.57399649419129,0.999999999999999,1
"KIAA0430",-0.163372960825819,2.55746155511425,0.999999999999999,1
"ZNRF1",0.163190691751411,2.58175748065388,0.999999999999999,1
"C1orf212",-0.159472148992927,2.56889694714153,0.999999999999999,1
"C3orf19",0.157574869252984,2.55896848938623,0.999999999999999,1
"ATXN7L2",-0.156139448243547,2.56329679010619,0.999999999999999,1
"PACS2",0.15452460988866,2.58266542967612,0.999999999999999,1
"FLJ42709",-0.149754626982309,2.57959871620728,0.999999999999999,1
"GABBR1",-0.147238086552889,2.57655276024248,0.999999999999999,1
"LIMK2",-0.146289183715019,2.56166994861603,0.999999999999999,1
"GTPBP10",-0.14056016334655,2.56284571075983,0.999999999999999,1
"EPS8",0.140364974738766,2.58323405521376,0.999999999999999,1
"ARHGEF40",-0.138959792586416,2.5493602133012,0.999999999999999,1
"GCG",-0.131807696797247,2.56209858288598,0.999999999999999,1
"ZNF516",0.130836483691513,2.54945972749114,0.999999999999999,1
"HIST1H3F",-0.128332339385675,2.54465856681231,0.999999999999999,1
"STEAP2",-0.128176079082335,2.57322710063352,0.999999999999999,1
"PAX6",-0.12585577730034,2.57234894967054,0.999999999999999,1
"GGT7",-0.123519274676943,2.55311729527463,0.999999999999999,1
"ZNF549",0.1207201638543,2.56360396750786,0.999999999999999,1
"TOR2A",0.115879108415012,2.56268725067363,0.999999999999999,1
"C14orf149",-0.115321575012528,2.59503195839586,0.999999999999999,1
"LSM12",0.109786576432687,2.57900495068141,0.999999999999999,1
"FAM27A",-0.108850567361639,2.5915202040064,0.999999999999999,1
"JAK2",-0.108486793899944,2.58020107855714,0.999999999999999,1
"C12orf66",-0.106367409995343,2.58113679393761,0.999999999999999,1
"FKRP",0.104525150571258,2.56433512023917,0.999999999999999,1
"TRIM39",0.103582020125485,2.58341757975223,0.999999999999999,1
"ST6GAL1",-0.102769869965476,2.56402722185943,0.999999999999999,1
"ZNF408",-0.100572852256062,2.57654503390234,0.999999999999999,1
"DVL2",-0.0999700835084593,2.59574582193989,0.999999999999999,1
"TMEM81",0.0951536900199746,2.56514960534208,0.999999999999999,1
"ZNF205",-0.0940848100079407,2.54710001634412,0.999999999999999,1
"LOC729176",-0.0926373572111746,2.55681481612321,0.999999999999999,1
"TAS2R31",0.0882716267347672,2.55078728720001,0.999999999999999,1
"C6orf162",-0.0860155948335297,2.55084963753508,0.999999999999999,1
"TAOK3",-0.082920452447426,2.56484804099854,0.999999999999999,1
"SLC4A11",-0.0823317063984524,2.54811761739217,0.999999999999999,1
"SPATA2",-0.0816232632228635,2.55082347258799,0.999999999999999,1
"H6PD",0.0807629323352734,2.56115589284286,0.999999999999999,1
"GLIS2",0.0739940149038374,2.57619395573462,0.999999999999999,1
"SLC2A8",-0.07305671605799,2.55823059862798,0.999999999999999,1
"NDST2",-0.0715256447165613,2.55354616432555,0.999999999999999,1
"MKRN3",0.0687510136998749,2.56009510359359,0.999999999999999,1
"LOC100170939",-0.0685165911896778,2.58284187092102,0.999999999999999,1
"TMTC4",-0.0681439918532988,2.58731303006287,0.999999999999999,1
"ZNF75A",0.0671136513253573,2.57723559107879,0.999999999999999,1
"LOC652276",-0.0654512217787461,2.55851578290279,0.999999999999999,1
"CXorf38",-0.0571117486060559,2.55854338907626,0.999999999999999,1
"SPHAR",0.051296734383027,2.55638027059627,0.999999999999999,1
"MOSPD2",0.0499319149946225,2.57966349329205,0.999999999999999,1
"BTG2",0.0448210421098891,2.57816347737985,0.999999999999999,1
"PARG",0.0370413099212125,2.57458080313287,0.999999999999999,1
"WDR37",-0.0361772097671436,2.57656279339191,0.999999999999999,1
"C11orf61",-0.0342932946292906,2.56830855797984,0.999999999999999,1
"OGFR",-0.0210786672526088,4.4554341871095,0.999999999999999,1
"TMEM205",-0.0207716013217326,4.86981013889171,0.999999999999999,1
"MANF",-0.0199319181665812,5.09033984951742,0.999999999999999,1
"SYT14",0.0155771196928946,2.57208904951555,0.999999999999999,1
"SCRN1",-0.0203537775078308,4.94856570223543,1,1
"MIR663B",0.0460906153720902,3.57495769921674,1,1
"C5orf43",-0.0134322627376667,4.7403924359442,1,1
"RNPEP",-0.00215583371945784,5.08827112932709,1,1
"CDK9",0.0224709350697835,4.35413273396084,1,1
"ZFAND5",0.0215900531187515,4.36290303839883,1,1
"ELOF1",0.019492311054432,4.88378165240877,1,1
"MRPL40",-0.0145392015550948,4.70657529905434,1,1
"PAR5",-0.0145051140505356,4.36130030978161,1,1
"CLIP1",0.0144990011478573,4.55901372695818,1,1
"HOXB4",0.0129265086981177,4.56541540581726,1,1
"BAX",-0.0090076601084827,4.45270506571035,1,1
"TARS",-0.00130369561267785,6.4731731924573,1,1
"SNORD116-11",-0.000364004942828762,7.30694781402318,1,1
"HM13",0.0248564457081165,4.89124846192555,1,1
"KRTCAP2",-0.00530180927390386,5.79867078488859,1,1
"INHBE",0.669454698322466,1.80519647422581,1,1
"NIPAL2",-0.641269282201661,1.90796374264202,1,1
"SGK3",-0.611501410651496,1.90956532511859,1,1
"FZD9",0.587440199221068,1.90461438594104,1,1
"MIR502",-0.5822399749514,1.80142474138105,1,1
"NPFF",0.581803755026672,1.80874334116937,1,1
"NFASC",0.577365441185949,1.8923511511465,1,1
"C8orf31",-0.570598612087477,1.90168603947067,1,1
"CECR2",0.567627873399179,1.89919710942983,1,1
"SPEG",0.566876411859237,1.89217916337424,1,1
"SPTBN4",0.555185773345556,1.89646131144589,1,1
"MIR2278",0.526191250828572,1.91439793341167,1,1
"FAM65C",0.525882607719636,1.91672390512881,1,1
"TMEM59L",0.525611075315517,1.84217852964058,1,1
"MFNG",0.523118956845805,1.91048080888144,1,1
"LOC100272228",0.520940613972509,1.91862932729973,1,1
"DNM1",0.518595277671788,1.84433267357655,1,1
"FOXO4",0.471187463009347,1.90939727301439,1,1
"TNFRSF14",0.471149297220527,1.91613054076715,1,1
"MIR590",0.459524846569373,1.82981519334523,1,1
"LOC100270746",0.455715485423696,1.88081636055038,1,1
"FKBP7",-0.445162577368682,1.89569156250528,1,1
"EPHA6",0.441834594337485,1.88827627417007,1,1
"C4orf38",0.439757024147729,1.87004074521431,1,1
"NEURL1B",0.439095988654629,1.83774761731338,1,1
"MIR29A",-0.434547406896495,1.78637577393798,1,1
"ZNF747",0.433709452936647,1.91989021529447,1,1
"C16orf46",0.431899137616454,1.93523651090324,1,1
"FLJ44635",0.43159899867019,1.9293701366808,1,1
"MIR554",-0.428576103203233,1.87517300976378,1,1
"COL6A2",0.427783318451319,1.81721061362026,1,1
"FLJ45244",0.423814289462677,1.92384082233216,1,1
"TECPR1",-0.418921719029707,1.90541067369716,1,1
